id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout_percentage,health_score,z_score,cluster
id,company_id,year,,,,,other_income,interest,depreciation,profit_before_tax,tax_percentage,,eps,dividend_payout,,-0.5751350624360134,0
969,ONGC,Mar 2017,282506.0,229702.0,52804.0,19.0,12724,3591,20119,41718,30,29169.0,19,40,55763.2,2.3510088459283365,2
970,ONGC,Mar 2018,322706.0,265817.0,56889.0,18.0,10429,4999,23112,39208,34,26068.0,17,38,59768.100000000006,2.039926112209736,2
971,ONGC,Mar 2019,421624.0,346805.0,74819.0,18.0,9567,5837,23704,54846,38,33938.0,24,29,78186.9,2.82942018327242,1
972,ONGC,Mar 2020,396728.0,344623.0,52105.0,13.0,982,7489,26635,18962,40,11456.0,9,58,59889.3,0.574095443039731,1
973,ONGC,Mar 2021,303849.0,254375.0,49473.0,16.0,11271,5079,25538,30126,29,21360.0,13,28,53774.0,1.567634106293203,2
974,ONGC,Mar 2022,491246.0,411373.0,79874.0,16.0,6797,5696,26883,54091,9,49294.0,36,29,92807.6,4.369886632476814,1
975,ONGC,Mar 2023,632291.0,556764.0,75527.0,12.0,-30,7889,24557,43051,24,32778.0,28,40,99000.80000000002,2.7130525692403094,1
976,ONGC,Mar 2024,591396.0,488561.0,102835.0,17.0,12982,10194,28763,76860,26,57101.0,39,31,112833.90000000001,5.15306073829465,1
977,ONGC,TTM,658694.0,572824.0,85870.0,13.0,14458,12592,31646,56090,26,42320.0,33,,108561.0,3.670276511563071,1
978,PFC,Mar 2013,17314.0,331.0,5987.0,35.0,12,10995,6,5994,26,4438.0,13,21,5309.700000000001,-0.1299286218545405,0
979,PFC,Mar 2014,21407.0,748.0,7607.0,36.0,23,13053,5,7624,28,5462.0,17,22,6614.799999999999,-0.02720410739860801,0
980,PFC,Mar 2015,24988.0,1103.0,8429.0,34.0,25,15456,8,8446,29,6004.0,18,20,7435.9,0.027167657088809374,0
981,PFC,Mar 2016,27861.0,2042.0,9162.0,33.0,25,16657,20,9167,33,6184.0,19,30,8014.9000000000015,0.04522470064551625,0
982,PFC,Mar 2017,27581.0,5538.0,5275.0,19.0,30,16768,41,5264,58,2236.0,7,59,5238.800000000001,-0.35082645469825463,0
983,PFC,Mar 2018,48624.0,6583.0,11752.0,24.0,42,30289,15,11779,25,8797.0,20,31,11911.6,0.3073527829437111,0
984,PFC,Mar 2019,54106.0,1696.0,17783.0,33.0,94,34627,15,17862,29,12640.0,30,0,15808.1,0.692870662879403,0
985,PFC,Mar 2020,62189.0,7332.0,14012.0,23.0,105,40845,24,14093,33,9477.0,22,35,14217.900000000001,0.37556828082460375,0
986,PFC,Mar 2021,71656.0,7102.0,19871.0,28.0,46,44684,25,19891,21,15716.0,36,22,19418.9,1.001445473881794,0
987,PFC,Mar 2022,76262.0,8215.0,23338.0,31.0,79,44709,35,23382,20,18768.0,42,23,22141.0,1.307612679076624,2
988,PFC,Mar 2023,77684.0,4167.0,26501.0,34.0,47,47017,52,26496,20,21179.0,48,22,24197.100000000002,1.5494767458278478,2
989,PFC,Mar 2024,91508.0,-27.0,33573.0,37.0,69,57962,53,33588,21,26461.0,60,23,29814.500000000007,2.0793506573085465,2
990,PFC,TTM,98152.0,882.0,35764.0,36.0,109,61505,54,35820,21,28248.0,64,,31850.800000000003,2.2586169730631864,2
991,PIDILITIND,Mar 2013,3678.0,3120.0,558.0,15.0,107,16,69,581,27,424.0,8,31,707.8,-0.5326006931691039,0
992,PIDILITIND,Mar 2014,4283.0,3611.0,672.0,16.0,38,16,81,612,27,450.0,9,31,813.1,-0.5299924535442462,0
993,PIDILITIND,Mar 2015,4844.0,4073.0,771.0,16.0,40,16,118,678,25,514.0,10,29,924.5,-0.5235721713907504,0
994,PIDILITIND,Mar 2016,5361.0,4188.0,1173.0,22.0,81,13,100,1141,29,807.0,16,26,1215.2,-0.4941793171567776,0
995,PIDILITIND,Mar 2017,5617.0,4355.0,1262.0,22.0,115,14,115,1248,31,863.0,17,28,1289.9,-0.48856157027246877,0
996,PIDILITIND,Mar 2018,6078.0,4737.0,1341.0,22.0,153,16,120,1359,29,966.0,19,32,1400.9,-0.4782289286816865,0
997,PIDILITIND,Mar 2019,7078.0,5707.0,1371.0,19.0,130,26,133,1342,31,928.0,18,36,1494.1,-0.48204097121032463,0
998,PIDILITIND,Mar 2020,7294.0,5718.0,1576.0,22.0,97,34,170,1470,24,1122.0,22,32,1655.4,-0.4625794909325405,0
999,PIDILITIND,Mar 2021,7293.0,5606.0,1686.0,23.0,74,37,201,1522,26,1126.0,22,38,1690.1000000000001,-0.46217822329794706,0
1000,PIDILITIND,Mar 2022,9921.0,8065.0,1856.0,19.0,39,42,240,1614,25,1207.0,24,42,2035.5,-0.454052553697429,0
1001,PIDILITIND,Mar 2023,11799.0,9813.0,1986.0,17.0,55,48,270,1723,25,1289.0,25,44,2294.7000000000003,-0.44582656718826247,0
1002,PIDILITIND,Mar 2024,12383.0,9675.0,2708.0,22.0,63,51,341,2379,27,1747.0,34,47,2753.9000000000005,-0.39988142302730834,0
1003,PIDILITIND,TTM,12901.0,9949.0,2952.0,23.0,144,49,374,2673,,1973.0,38,,2969.5,-0.37720980167277635,0
1004,PNB,Mar 2013,43071.0,12456.0,,,4310,27802,336,6786,27,5020.0,28,19,,-0.07154418102118823,0
1005,PNB,Mar 2014,44958.0,16112.0,,,4710,28220,367,4969,29,3674.0,20,10,,-0.20657074006189635,0
1006,PNB,Mar 2015,48710.0,18760.0,,,6175,31343,384,4397,24,3525.0,18,18,,-0.2215179594505037,0
1007,PNB,Mar 2016,50804.0,27453.0,,,6100,34331,413,-5293,-31,-3510.0,-19,-2,,-0.9272474117917975,0
1008,PNB,Mar 2017,48058.0,22533.0,,,9168,32722,430,1540,41,1239.0,6,0,,-0.4508424126206811,0
1009,PNB,Mar 2018,48725.0,43345.0,,,8883,33530,581,-19849,-37,-12111.0,-44,0,,-1.7900731430764412,0
1010,PNB,Mar 2019,52147.0,39645.0,,,7367,34656,584,-15370,-35,-9550.0,-21,0,,-1.5331615400279617,0
1011,PNB,Mar 2020,54918.0,25867.0,,,9388,36997,614,827,56,485.0,1,0,,-0.5264813617415532,0
1012,PNB,Mar 2021,81935.0,38601.0,,,12777,50805,982,4325,38,2695.0,2,0,,-0.3047809936286521,0
1013,PNB,Mar 2022,76242.0,36026.0,,,12329,46823,896,4826,19,3908.0,4,18,,-0.1830965834381774,0
1014,PNB,Mar 2023,86845.0,41502.0,,,12529,51817,905,5151,35,3359.0,3,21,,-0.2381705662861334,0
1015,PNB,Mar 2024,109065.0,39623.0,,,14158,68534,906,14160,35,9157.0,8,18,,0.3434668700571249,0
1016,PNB,TTM,116126.0,36345.0,,,15249,73977,0,21054,,14535.0,13,,,0.8829712047680671,0
1017,POWERGRID,Mar 2013,13081.0,2244.0,10837.0,83.0,966,2599,3428,5776,25,4313.0,5,31,6301.000000000001,-0.14246823543558693,0
1018,POWERGRID,Mar 2014,15555.0,2588.0,12967.0,83.0,725,3254,4079,6359,28,4548.0,5,30,7281.400000000001,-0.11889376190321961,0
1019,POWERGRID,Mar 2015,17540.0,2613.0,14927.0,85.0,731,4081,5173,6404,21,5046.0,5,21,8267.5,-0.06893594139633058,0
1020,POWERGRID,Mar 2016,20652.0,2468.0,18184.0,88.0,656,5086,6182,7572,21,5959.0,6,20,9921.6,0.022653396199632653,0
1021,POWERGRID,Mar 2017,25697.0,3247.0,22450.0,87.0,933,6204,7722,9457,21,7451.0,8,31,12302.5,0.172326223903003,0
1022,POWERGRID,Mar 2018,29954.0,3993.0,25961.0,87.0,4065,7324,9231,13471,39,8204.0,9,33,14082.699999999999,0.2478648561152268,0
1023,POWERGRID,Mar 2019,35059.0,8140.0,26920.0,77.0,1505,8737,10541,9147,-10,10034.0,11,43,15610.9,0.43144479894174675,0
1024,POWERGRID,Mar 2020,37744.0,4858.0,32886.0,87.0,2820,9509,11607,14590,24,11059.0,12,47,18081.2,0.5342696303063276,0
1025,POWERGRID,Mar 2021,39640.0,4734.0,34906.0,88.0,769,8135,12039,15501,22,12036.0,13,52,19267.800000000003,0.6322792500557866,2
1026,POWERGRID,Mar 2022,41622.0,5796.0,35826.0,86.0,4692,8036,12872,19610,14,16824.0,18,61,21656.800000000003,1.1125966086641896,2
1027,POWERGRID,Mar 2023,45603.0,6028.0,39576.0,87.0,1093,9634,13333,17702,13,15420.0,17,67,22618.5,0.971751668921876,2
1028,POWERGRID,Mar 2024,45843.0,6017.0,39826.0,87.0,556,8773,13095,18514,16,15573.0,17,67,22778.7,0.9871001559450768,2
1029,POWERGRID,TTM,45812.0,6577.0,39235.0,86.0,1886,8854,13045,19221,,15712.0,17,,22653.7,1.0010442062472005,2
1030,RECLTD,Mar 2013,13634.0,365.0,13270.0,97.0,4,8083,4,5186,26,3833.0,15,21,6897.0,-0.19062035158680526,0
1031,RECLTD,Mar 2014,17223.0,572.0,16650.0,97.0,6,10035,5,6617,28,4741.0,18,20,8633.099999999999,-0.0995325985340839,0
1032,RECLTD,Mar 2015,20544.0,1149.0,19395.0,94.0,6,11840,8,7552,29,5344.0,20,20,10029.300000000001,-0.039041502619115855,0
1033,RECLTD,Mar 2016,24125.0,1680.0,22445.0,93.0,4,14282,20,8147,30,5691.0,22,30,11441.0,-0.0042315353181309225,0
1034,RECLTD,Mar 2017,24338.0,1888.0,22450.0,92.0,24,13462,40,8972,30,6313.0,24,30,11712.400000000001,0.05816558186115618,0
1035,RECLTD,Mar 2018,22658.0,3379.0,19279.0,85.0,18,13333,7,5958,25,4451.0,17,41,9846.900000000001,-0.12862450204211165,0
1036,RECLTD,Mar 2019,25408.0,1702.0,23705.0,93.0,33,15639,8,8090,29,5741.0,22,38,11967.3,0.0007843101142876548,0
1037,RECLTD,Mar 2020,29942.0,3981.0,25961.0,87.0,72,18991,12,7030,29,4972.0,19,44,12788.699999999999,-0.07635939263631007,0
1038,RECLTD,Mar 2021,35557.0,3292.0,32265.0,91.0,15,21489,11,10780,22,8378.0,32,30,16604.600000000002,0.26531999822004343,0
1039,RECLTD,Mar 2022,39276.0,4838.0,34438.0,88.0,62,22051,18,12431,19,10036.0,38,30,18291.0,0.4316454327590435,0
1040,RECLTD,Mar 2023,39486.0,1858.0,37628.0,95.0,28,23733,24,13898,20,11167.0,42,30,19722.800000000003,0.5451038564403516,2
1041,RECLTD,Mar 2024,47517.0,-366.0,47883.0,101.0,48,29948,24,17960,21,14145.0,54,30,24794.800000000003,0.8438476103952023,2
1042,RECLTD,TTM,51490.0,630.0,50860.0,99.0,87,32075,24,18848,,14885.0,57,,26380.8,0.9180821227949972,2
1043,RELIANCE,Mar 2013,395957.0,362802.0,33155.0,8.0,7757,3463,11232,26217,20,20886.0,15,13,57898.200000000004,1.5200838915938748,1
1044,RELIANCE,Mar 2014,433521.0,398586.0,34935.0,8.0,8865,3836,11201,28763,22,22548.0,16,12,62853.40000000001,1.6868105937674684,1
1045,RELIANCE,Mar 2015,374372.0,336923.0,37449.0,10.0,8528,3316,11547,31114,24,23640.0,17,12,58129.9,1.7963566580114902,1
1046,RELIANCE,Mar 2016,272583.0,230802.0,41781.0,15.0,12212,3691,11565,38737,23,29861.0,22,10,51740.0,2.4204281467130095,2
1047,RELIANCE,Mar 2017,303954.0,257647.0,46307.0,15.0,9222,3849,11646,40034,25,29833.0,22,11,56223.700000000004,2.417619273270855,2
1048,RELIANCE,Mar 2018,390823.0,326508.0,64315.0,16.0,9869,8052,16706,49426,27,36080.0,27,10,72812.0,3.044299001597232,1
1049,RELIANCE,Mar 2019,568337.0,484087.0,84250.0,15.0,8406,16495,20934,55227,28,39837.0,29,10,98046.5,3.421189627389164,1
1050,RELIANCE,Mar 2020,596679.0,507413.0,89266.0,15.0,8570,22027,22203,53606,26,39880.0,29,10,102402.70000000001,3.425503254461044,1
1051,RELIANCE,Mar 2021,466307.0,385517.0,80790.0,17.0,22432,21189,26572,55461,3,53739.0,39,9,92366.70000000001,4.815795291418826,1
1052,RELIANCE,Mar 2022,694673.0,586092.0,108581.0,16.0,19600,14584,29782,83815,19,67845.0,45,9,129182.8,6.230865604812754,1
1053,RELIANCE,Mar 2023,876396.0,734078.0,142318.0,16.0,12020,19571,40303,94464,22,74088.0,49,9,159973.40000000002,6.857144065504538,1
1054,RELIANCE,Mar 2024,899041.0,736543.0,162498.0,18.0,16179,23118,50832,104727,25,79020.0,51,10,170265.1,7.3519070589583055,1
1055,RELIANCE,TTM,939838.0,775710.0,164128.0,17.0,17607,23875,53226,104634,,79941.0,51,,175202.0,7.4442989318234565,1
1056,SBILIFE,Mar 2013,14870.0,14443.0,427.0,3.0,292,4,25,690,9,630.0,6,8,1867.7,-0.5119354099875394,0
1057,SBILIFE,Mar 2014,17258.0,16747.0,511.0,3.0,344,5,35,816,11,728.0,7,14,2170.9,-0.5021043529399989,0
1058,SBILIFE,Mar 2015,23399.0,22505.0,794.0,3.0,183,4,34,939,13,815.0,8,15,2904.7000000000003,-0.4933767818875906,0
1059,SBILIFE,Mar 2016,19324.0,18404.0,920.0,5.0,129,5,37,1007,16,844.0,8,14,2547.0,-0.4904675915367878,0
1060,SBILIFE,Mar 2017,30548.0,29479.0,1068.0,4.0,139,5,48,1154,17,955.0,10,16,3758.0,-0.4793324146768186,0
1061,SBILIFE,Mar 2018,34068.0,32736.0,1332.0,4.0,156,6,59,1422,19,1150.0,12,17,4267.2,-0.4597706174903861,0
1062,SBILIFE,Mar 2019,44604.0,43130.0,1474.0,3.0,266,8,92,1642,19,1327.0,13,15,5434.000000000001,-0.4420145246596244,0
1063,SBILIFE,Mar 2020,43798.0,42447.0,1351.0,3.0,529,0,89,1790,21,1422.0,14,0,5354.5,-0.4324844183380291,0
1064,SBILIFE,Mar 2021,81913.0,81040.0,872.0,1.0,867,0,99,1640,11,1456.0,15,17,9035.5,-0.42907364344398446,0
1065,SBILIFE,Mar 2022,82983.0,82254.0,730.0,1.0,1032,0,75,1687,11,1506.0,15,13,9119.900000000001,-0.42405779801156585,0
1066,SBILIFE,Mar 2023,80636.0,80514.0,122.0,0.0,1862,10,68,1906,10,1721.0,17,15,8788.6,-0.40248966265216596,0
1067,SBILIFE,Mar 2024,131988.0,131742.0,246.0,0.0,1917,9,76,2078,9,1894.0,19,14,14030.2,-0.3851348374559977,0
1068,SBILIFE,TTM,130073.0,129065.0,1007.0,1.0,1636,0,0,2643,,2411.0,24,,14274.000000000002,-0.33327099568478963,0
1069,SBIN,Mar 2013,167976.0,66283.0,-5124.0,-3.0,32584,106818,1577,25882,29,18555.0,26,16,22681.800000000003,1.2862451775345207,0
1070,SBIN,Mar 2014,189062.0,82198.0,-14614.0,-8.0,37882,121479,1942,21326,32,14807.0,19,16,20443.2,0.9102574039204242,0
1071,SBIN,Mar 2015,207974.0,96675.0,-21879.0,-11.0,49315,133179,1581,25855,32,17832.0,23,15,21364.300000000003,1.213716052581748,0
1072,SBIN,Mar 2016,220633.0,109985.0,-32399.0,-15.0,52828,143047,2252,18177,30,13019.0,16,17,17548.200000000004,0.7308907712571359,0
1073,SBIN,Mar 2017,230447.0,145666.0,-64334.0,-28.0,68193,149115,2915,945,99,-97.0,0,859,3700.100000000002,-0.5848658025749055,0
1074,SBIN,Mar 2018,228970.0,169065.0,-86697.0,-38.0,77557,146603,3105,-12245,-66,-3749.0,-5,0,-4619.299999999996,-0.9512231529587583,0
1075,SBIN,Mar 2019,253322.0,166104.0,-68649.0,-27.0,77365,155867,3496,5220,41,3351.0,3,0,6072.5,-0.23897310155532037,0
1076,SBIN,Mar 2020,269852.0,172909.0,-64181.0,-24.0,98159,161124,3662,30317,40,21140.0,22,0,16182.100000000002,1.5455643863905613,0
1077,SBIN,Mar 2021,278115.0,192821.0,-70715.0,-25.0,107222,156010,3711,32796,26,23888.0,25,16,16147.2,1.8212352513562864,0
1078,SBIN,Mar 2022,289973.0,197349.0,-63570.0,-22.0,117000,156194,3691,49739,27,37183.0,40,18,24795.100000000006,3.154948551836386,0
1079,SBIN,Mar 2023,350845.0,204303.0,-43439.0,-12.0,122534,189981,3696,75399,25,57750.0,62,18,45150.4,5.218166412007443,1
1080,SBIN,Mar 2024,439189.0,239750.0,-60297.0,-14.0,155386,259736,3849,91240,25,69543.0,75,18,53644.200000000004,6.401203715697689,1
1081,SBIN,TTM,469625.0,244759.0,-59190.0,-13.0,157189,284056,0,97999,,74461.0,80,,58987.3,6.89456227243038,1
1082,SHREECEM,Jun 2013,5418.0,3857.0,1561.0,29.0,187,193,436,1119,10,1004.0,288,7,1417.5,-0.4744168861530484,0
1083,SHREECEM,Jun 2014,5715.0,4325.0,1390.0,24.0,104,129,550,815,3,787.0,226,10,1308.1,-0.496185655329745,0
1084,SHREECEM,Jun 2015,6259.0,4916.0,1344.0,21.0,102,121,925,401,-6,426.0,122,20,1203.7000000000003,-0.5324000593518071,0
1085,SHREECEM,Mar 2016 9m,5514.0,4107.0,1407.0,26.0,673,76,828,1176,3,1143.0,328,7,1435.9,-0.46047283585092474,0
1086,SHREECEM,Mar 2017,8594.0,6081.0,2513.0,29.0,362,129,1215,1531,13,1339.0,384,36,2154.7,-0.4408107217558439,0
1087,SHREECEM,Mar 2018,9833.0,7360.0,2473.0,25.0,389,135,899,1827,24,1384.0,397,13,2283.8,-0.4362964608666672,0
1088,SHREECEM,Mar 2019,12555.0,9758.0,2797.0,22.0,69,248,1472,1146,11,1015.0,289,21,2505.0,-0.4733134001579163,0
1089,SHREECEM,Mar 2020,12868.0,9098.0,3771.0,29.0,263,291,1808,1934,20,1544.0,426,26,3041.5,-0.42024575548292775,0
1090,SHREECEM,Mar 2021,13560.0,9468.0,4091.0,30.0,426,251,1262,3004,24,2337.0,646,9,3524.1,-0.34069444692476913,0
1091,SHREECEM,Mar 2022,15010.0,11300.0,3710.0,25.0,544,263,1146,2892,19,1269.0,352,14,3126.6,-0.44783290536122994,0
1092,SHREECEM,Mar 2023,17852.0,14893.0,2960.0,17.0,459,263,1661,1495,15,2369.0,664,28,3624.2,-0.3374843058480212,0
1093,SHREECEM,Mar 2024,20521.0,16003.0,4518.0,22.0,597,258,1897,2959,19,1733.0,480,16,4105.1,-0.40128585974838554,0
1094,SHREECEM,TTM,19802.0,15576.0,4226.0,21.0,618,229,2566,2049,,1733.0,480,,3945.4,-0.40128585974838554,0
1095,SHRIRAMFIN,Mar 2013,7009.0,1738.0,2179.0,31.0,7,3092,23,2163,32,1463.0,12,11,1946.0000000000002,-0.42837142508344583,0
1096,SHRIRAMFIN,Mar 2014,8476.0,2244.0,1999.0,24.0,4,4233,33,1970,31,1358.0,11,12,1995.3000000000002,-0.43890470049152486,0
1097,SHRIRAMFIN,Mar 2015,9177.0,2781.0,1691.0,18.0,2,4706,43,1650,38,1028.0,8,22,1839.8000000000002,-0.47200928034548745,0
1098,SHRIRAMFIN,Mar 2016,10359.0,3447.0,1824.0,18.0,3,5088,38,1789,34,1184.0,9,19,2060.3,-0.4563598425963415,0
1099,SHRIRAMFIN,Mar 2017,10903.0,3712.0,1972.0,18.0,1,5219,35,1938,35,1266.0,10,7,2191.8999999999996,-0.44813385608717504,0
1100,SHRIRAMFIN,Mar 2018,13502.0,3288.0,3805.0,28.0,127,6409,37,3896,35,2549.0,20,10,3516.8999999999996,-0.31942726229131435,0
1101,SHRIRAMFIN,Mar 2019,15536.0,4171.0,3801.0,24.0,20,7564,43,3778,32,2576.0,20,11,3729.1000000000004,-0.3167187057578083,0
1102,SHRIRAMFIN,Mar 2020,16561.0,4683.0,3565.0,22.0,14,8313,141,3439,27,2512.0,20,5,3734.8,-0.3231389879113041,0
1103,SHRIRAMFIN,Mar 2021,17422.0,4932.0,3402.0,20.0,14,9089,137,3278,24,2499.0,18,18,3766.3999999999996,-0.3244431077237329,0
1104,SHRIRAMFIN,Mar 2022,19255.0,5816.0,3666.0,19.0,18,9773,135,3549,24,2721.0,20,20,4117.5,-0.30217275400379445,0
1105,SHRIRAMFIN,Mar 2023,30492.0,8706.0,8799.0,29.0,16,12987,601,8214,27,6020.0,32,22,8102.700000000001,0.028772727627183317,0
1106,SHRIRAMFIN,Mar 2024,36388.0,10278.0,10523.0,29.0,25,15588,588,9960,26,7399.0,39,23,9761.1,0.16710974465328768,0
1107,SHRIRAMFIN,TTM,39864.0,11228.0,11416.0,29.0,1800,17220,628,12588,,9454.0,50,,11198.6,0.37326099192569123,0
1108,SIEMENS,Sep 2011,11955.0,10784.0,1171.0,10.0,299,26,154,1290,33,868.0,,24,1896.0,-0.48805998572922693,0
1109,SIEMENS,Sep 2014,10678.0,10559.0,119.0,1.0,985,31,229,844,28,603.0,17,35,1344.9,-0.5146439665210454,0
1110,SIEMENS,Sep 2015,10563.0,9565.0,998.0,9.0,943,30,224,1688,30,1174.0,33,30,1827.1,-0.4573630116828252,0
1111,SIEMENS,Sep 2016,10837.0,9815.0,1021.0,9.0,3156,11,228,3938,26,2914.0,82,41,2557.4,-0.2828115906346587,0
1112,SIEMENS,Sep 2017,11065.0,10008.0,1056.0,10.0,818,8,198,1669,32,1137.0,32,22,1880.1,-0.46107473730281495,0
1113,SIEMENS,Sep 2018,12795.0,11468.0,1327.0,10.0,280,8,198,1402,36,901.0,25,28,2040.0,-0.4847495277438307,0
1114,SIEMENS,Sep 2019,13084.0,11594.0,1490.0,11.0,398,12,199,1678,34,1099.0,31,23,2197.2000000000003,-0.4648867798314531,0
1115,SIEMENS,Sep 2020,9946.0,8944.0,1003.0,10.0,315,30,252,1036,26,769.0,22,32,1605.1,-0.4979913596854157,0
1116,SIEMENS,Sep 2021,13198.0,11746.0,1452.0,11.0,321,24,297,1452,25,1089.0,31,26,2193.2000000000003,-0.4658899489179368,0
1117,SIEMENS,Sep 2022,16138.0,14278.0,1860.0,12.0,487,36,317,1993,23,1543.0,43,23,2791.4000000000005,-0.4203460723915761,0
1118,SIEMENS,Sep 2023,19554.0,17067.0,2487.0,13.0,496,23,321,2640,26,1962.0,55,18,3488.9,-0.37831328766790845,0
1119,SIEMENS,Sep 2024,22240.0,19136.0,3104.0,14.0,925,60,330,3639,25,2718.0,76,16,4245.2,-0.30247370472973956,0
1120,SUNPHARMA,Mar 2013,11131.0,6346.0,4784.0,43.0,-90,43,336,4315,20,3469.0,14,9,3944.5,-0.2271357063348125,0
1121,SUNPHARMA,Mar 2014,16080.0,9078.0,7003.0,44.0,-1968,44,409,4581,15,3879.0,15,10,5269.3,-0.18600577378898017,0
1122,SUNPHARMA,Mar 2015,27392.0,19498.0,7894.0,29.0,283,579,1195,6403,14,5476.0,22,14,7303.6,-0.025799670677530806,0
1123,SUNPHARMA,Mar 2016,28487.0,20313.0,8174.0,29.0,-42,523,1038,6571,14,5658.0,19,5,7569.9,-0.007541993303527184,0
1124,SUNPHARMA,Mar 2017,31578.0,21476.0,10102.0,32.0,610,400,1265,9048,13,7846.0,29,12,9333.2,0.21195140281910976,0
1125,SUNPHARMA,Mar 2018,26489.0,20858.0,5631.0,21.0,-135,518,1500,3479,26,2542.0,9,23,5359.2,-0.3201294806518529,0
1126,SUNPHARMA,Mar 2019,29066.0,22689.0,6377.0,22.0,-258,555,1753,3810,16,3208.0,11,25,6107.300000000001,-0.2533184194920375,0
1127,SUNPHARMA,Mar 2020,32838.0,25855.0,6983.0,21.0,382,303,2053,5010,16,4172.0,16,25,7051.700000000001,-0.1566129195550073,0
1128,SUNPHARMA,Mar 2021,33498.0,25028.0,8470.0,25.0,-3449,141,2080,2799,18,2272.0,12,62,6804.6,-0.3472150459869133,0
1129,SUNPHARMA,Mar 2022,38654.0,28397.0,10258.0,27.0,-3505,127,2144,4481,24,3389.0,14,73,8303.8,-0.23516105902668225,0
1130,SUNPHARMA,Mar 2023,43886.0,32235.0,11650.0,27.0,459,172,2529,9408,9,8513.0,35,33,11294.2,0.2788627808875736,0
1131,SUNPHARMA,Mar 2024,48497.0,35479.0,13018.0,28.0,865,238,2557,11088,13,9610.0,40,34,12604.7,0.3889104296748372,0
1132,SUNPHARMA,TTM,50308.0,36249.0,14059.0,27.0,1571,239,2554,12837,,11117.0,46,,13700.7,0.5400880110079331,0
1133,TATACONSUM,Mar 2013,7351.0,6581.0,770.0,10.0,56,84,105,637,26,445.0,6,36,1146.1,-0.5304940380874881,0
1134,TATACONSUM,Mar 2014,7738.0,6986.0,752.0,10.0,170,87,129,707,26,510.0,7,29,1205.4,-0.5239734390253439,0
1135,TATACONSUM,Mar 2015,7993.0,7201.0,792.0,10.0,-77,82,133,500,43,273.0,4,6,1148.1000000000001,-0.547748546375008,0
1136,TATACONSUM,Mar 2016,6637.0,6271.0,366.0,6.0,38,117,117,170,99,-37.0,0,-999,759.9000000000001,-0.5788467880560032,0
1137,TATACONSUM,Mar 2017,6780.0,5988.0,791.0,12.0,88,43,126,662,30,455.0,6,38,1099.6999999999998,-0.5294908690010044,0
1138,TATACONSUM,Mar 2018,6815.0,5976.0,839.0,12.0,73,52,116,753,25,556.0,8,30,1158.0,-0.5193588612275188,0
1139,TATACONSUM,Mar 2019,7252.0,6466.0,786.0,11.0,124,78,123,735,36,457.0,6,39,1146.0,-0.5292902351837077,0
1140,TATACONSUM,Mar 2020,9637.0,8345.0,1292.0,13.0,-163,69,242,809,34,460.0,5,54,1537.9,-0.5289892844577625,0
1141,TATACONSUM,Mar 2021,11602.0,10058.0,1544.0,13.0,91,73,255,1311,24,930.0,9,44,1998.0,-0.4818403373930279,0
1142,TATACONSUM,Mar 2022,12425.0,10707.0,1719.0,14.0,88,87,278,1456,26,1015.0,10,60,2167.0,-0.4733134001579163,0
1143,TATACONSUM,Mar 2023,13783.0,11927.0,1856.0,13.0,328,130,304,1794,25,1320.0,12,65,2465.7,-0.44271674302016295,0
1144,TATACONSUM,Mar 2024,15206.0,12922.0,2284.0,15.0,-81,87,377,1696,23,1215.0,12,64,2694.8,-0.453250018428242,0
1145,TATACONSUM,TTM,16297.0,13802.0,2496.0,15.0,-168,268,499,1560,,1170.0,12,,2849.5,-0.4577642793174187,0
1146,TATAMOTORS,Mar 2013,188793.0,164197.0,24596.0,13.0,213,3560,7601,13647,28,9976.0,35,6,30251.1,0.4256264182401412,2
1147,TATAMOTORS,Mar 2014,232834.0,197980.0,34853.0,15.0,-157,4749,11078,18869,25,14050.0,48,5,39362.3,0.8343175040736069,2
1148,TATAMOTORS,Mar 2015,263159.0,223920.0,39239.0,15.0,714,4861,13389,21703,35,14073.0,48,0,43719.8,0.8366247929725196,2
1149,TATAMOTORS,Mar 2016,273046.0,234650.0,38395.0,14.0,-2670,4889,16711,14126,21,11678.0,40,1,43497.100000000006,0.5963657967596696,2
1150,TATAMOTORS,Mar 2017,269693.0,240104.0,29589.0,11.0,1869,4238,17905,9315,35,7557.0,26,0,38871.0,0.1829598162197304,2
1151,TATAMOTORS,Mar 2018,291550.0,260093.0,31458.0,11.0,5933,4682,21554,11155,39,9091.0,31,0,42231.0,0.33684595408633233,2
1152,TATAMOTORS,Mar 2019,301938.0,277274.0,24664.0,8.0,-26686,5759,23591,-31371,-8,-28724.0,-100,0,26105.000000000004,-3.456637946451838,0
1153,TATAMOTORS,Mar 2020,261068.0,243081.0,17987.0,7.0,102,7243,21425,-10580,4,-11975.0,-39,0,26714.300000000003,-1.7764300435002627,0
1154,TATAMOTORS,Mar 2021,249795.0,217507.0,32287.0,13.0,-11118,8097,23547,-10474,24,-13395.0,-41,0,29310.2,-1.9188800537809503,0
1155,TATAMOTORS,Mar 2022,278454.0,253734.0,24720.0,9.0,2424,9312,24836,-7003,60,-11309.0,-34,0,30739.600000000002,-1.7096189823404473,0
